,BP_mmHg_Avg,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,Rain_mm_Tot,AirTC_Avg,RH,SlrW_Avg,SlrMJ_Tot,UV_Avg,min_BP_mmHg_Avg,min_WS_ms_S_WVT,min_WindDir_D1_WVT,min_WindDir_SD1_WVT,min_Rain_mm_Tot,min_AirTC_Avg,min_RH,min_SlrW_Avg,min_SlrMJ_Tot,min_UV_Avg,max_BP_mmHg_Avg,max_WS_ms_S_WVT,max_WindDir_D1_WVT,max_WindDir_SD1_WVT,max_Rain_mm_Tot,max_AirTC_Avg,max_RH,max_SlrW_Avg,max_SlrMJ_Tot,max_UV_Avg
2018-04-05,760.0090277777773,4.474472222222224,203.43888888888887,17.744027777777774,0.0017638888888888888,8.744430555555553,63.069861111111095,136.38139583333333,0.40914652134027774,32.861618055555546,757.4,1.919,172.0,10.77,0.0,5.355,44.52,0.0,0.0,-0.009000000000000001,761.7,7.18,240.2,34.19,0.254,13.41,83.8,688.9,2.066663,166.3
2018-04-06,757.4395833333333,3.07657638888889,177.29243055555563,18.406041666666667,0.12170833333333336,7.29538888888889,83.25055555555552,83.19114583333337,0.24958457201388892,21.731111111111126,756.8,0.586,8.01,10.76,0.0,5.946000000000001,64.12,0.0,0.0,-0.003,758.1,6.313,220.7,58.44,1.524,12.07,93.5,892.0,2.675943,199.8
2018-04-07,757.7722222222221,2.6807222222222222,188.47777777777776,17.97277777777778,0.0,7.0746666666666655,81.9888888888889,0.0,0.0,0.007944444444444448,757.4,2.099,168.4,12.1,0.0,6.932,80.5,0.0,0.0,0.003,758.0,3.287,198.8,24.86,0.0,7.16,84.4,0.0,0.0,0.009000000000000001
2018-04-08,758.9999999999999,3.624684931506849,190.85876712328766,24.36438356164384,109.57882191780821,7.77054794520548,53.51287671232877,297.22924657534253,0.8696014722191779,69.00824657534247,757.0,0.706,11.14,13.57,0.0,4.946000000000001,32.87,0.0,0.0,0.0,762.3,7.721,285.8,43.41,0.254,10.89,61.92,898.0,2.693953,206.0
2018-04-09,765.8418367346937,2.7232040816326535,194.62857142857138,23.610408163265298,81.62244897959184,8.072020408163263,48.517142857142844,277.23203061224484,0.8258997226224493,62.986744897959206,762.4,0.446,142.6,12.36,0.0,2.6510000000000002,33.65,0.0,0.0,0.0,767.8,4.5,276.7,52.75,7999.0,11.77,76.1,887.0,2.66036,203.6
2018-04-10,763.288194444444,2.1582430555555554,142.79640972222225,26.31381944444444,0.0,8.76880555555555,54.13034722222226,136.11600694444442,0.4083496989027777,30.657875000000008,757.9,0.13,2.807,9.58,0.0,-0.863,32.19,0.0,0.0,0.0,766.4,6.03,358.3,65.45,0.0,16.35,86.8,537.9,1.613716,125.1
2018-04-11,756.997222222222,5.2033749999999985,192.4375,16.316944444444438,0.0,10.517319444444444,54.182083333333324,201.38386111111123,0.6041502228888889,45.449541666666676,752.8,0.943,115.7,10.08,0.0,7.171,33.04,0.0,0.0,0.0,758.7,8.17,224.6,28.89,0.0,12.83,84.4,835.0,2.504076,209.6
2018-04-12,752.9749999999999,4.971118055555553,214.76597222222216,20.27666666666666,0.058208333333333334,3.551930555555558,74.45743055555558,109.9020763888889,0.32970260702777765,27.640500000000017,749.6,1.375,123.7,12.0,0.0,-0.7,46.1,0.0,0.0,-0.018000000000000002,758.8,10.44,329.5,35.94,1.27,10.3,96.6,826.0,2.477712,211.2
2018-04-13,765.0349514563104,3.0009417475728175,265.1798834951456,25.694466019417483,77.66019417475728,4.769330097087379,36.7678640776699,288.9345533980583,0.8651008855922332,66.52317475728155,758.9,0.852,0.405,9.05,0.0,0.308,19.94,0.0,0.0,0.0,767.5,5.39,354.4,45.35,7999.0,8.69,59.73,886.0,2.659488,216.0
2018-04-14,766.5034722222225,2.812777777777777,173.0155555555556,25.273263888888874,0.0035277777777777777,4.323270833333329,68.08541666666669,133.49960416666667,0.4005027261180555,33.00401388888891,763.8,0.511,14.66,11.94,0.0,-2.381,47.24,0.0,0.0,0.0,768.1,5.3229999999999995,351.9,75.17,0.254,8.71,87.1,595.6,1.7868990000000002,138.9
2018-04-15,759.1075471698117,3.6377547169811324,171.06415094339624,22.99801886792453,75.4622641509434,10.76042452830189,48.39905660377359,207.42256603773575,0.6217122601886792,51.34278301886792,753.9,0.305,127.6,11.28,0.0,2.932,31.84,0.0,0.0,0.0,763.8,7.672000000000001,330.7,65.36,7999.0,16.22,79.22,967.0,2.900738,225.4
2018-04-16,753.9531531531529,5.7954864864864835,188.4576576576578,18.13324324324324,0.0022882882882882885,6.956702702702702,55.97702702702704,188.84991891891892,0.5571254706306307,47.20190990990989,751.5,2.093,129.4,11.86,0.0,-0.09,26.42,0.0,0.0,-0.006999999999999999,756.1,8.86,227.2,30.85,0.254,14.15,94.3,818.0,2.453264,203.6
2018-04-17,760.503,2.732090000000001,234.2148,29.080699999999997,79.99,4.3583000000000025,44.08830000000001,265.3462100000001,0.78172301906,61.70509000000002,755.1,0.98,8.1,10.67,0.0,0.043,24.4,0.0,0.0,-0.001,764.8,5.079,356.2,69.35,7999.0,7.763999999999999,89.2,844.0,2.532828,205.9
2018-04-18,764.3711864406779,2.1681101694915252,157.36889830508474,28.675084745762714,0.0,5.979288135593221,38.405084745762714,263.4746525423729,0.7896522515254236,61.546508474576314,761.8,0.593,20.74,11.56,0.0,-0.48,21.29,0.0,0.0,0.0,766.6,4.795,265.2,94.2,0.0,11.42,60.58,804.0,2.41348,196.0
2018-04-19,759.1500000000002,2.550638888888889,60.39330555555554,27.89742592592593,0.0,10.057925925925925,38.62842592592591,185.38027777777776,0.5419950331018517,41.37080555555557,757.7,0.066,2.184,7.812,0.0,1.005,17.94,0.0,0.0,0.0,761.7,4.82,358.4,53.52,0.0,16.71,70.11,676.8,2.0302740000000004,159.5
2018-04-20,761.15421686747,6.744831325301205,156.73350602409639,30.267590361445777,0.0,15.576614457831328,25.223614457831324,425.6822650602411,1.2699838361807234,97.9966626506024,759.7,0.9359999999999999,0.175,13.16,0.0,7.34,17.18,0.0,0.0,0.0,762.9,5.968999999999999,358.5,45.81,0.0,18.89,46.71,838.0,2.5139259999999997,212.8
2018-04-21,763.40756302521,3.2550588235294122,184.77731092436971,21.438907563025218,0.0,13.267235294117647,36.95848739495799,292.8333529411766,0.8744521764705884,67.85061344537819,762.1,0.7659999999999999,50.73,9.76,0.0,5.858,22.61,0.0,0.0,0.0,764.8,5.05,228.6,75.8,0.0,20.05,56.67,832.0,2.495472,213.2
2018-04-22,761.5558558558562,3.41162162162162,208.12612612612608,24.77324324324325,0.0022882882882882885,15.929999999999998,32.250810810810805,276.448072072072,0.8292342936216213,67.0685045045045,759.1,0.436,131.5,12.37,0.0,9.57,18.44,0.0,0.0,0.0,763.8,7.664,343.7,52.82,0.254,21.66,76.31,838.0,2.513404,213.1
2018-04-23,765.590099009901,2.4040594059405933,129.47608910891086,29.274554455445536,79.26089108910891,6.39383168316832,71.63386138613862,170.85648514851482,0.4954015167821782,41.650455445544544,761.2,0.32,6.145,11.89,0.0,2.289,56.63,0.0,0.0,-0.048,768.2,8.36,357.4,65.77,7999.0,9.69,91.1,700.6,2.101692,162.9
2018-04-24,768.4597560975609,1.6278048780487806,110.43768292682928,41.11856097560974,97.54878048780488,11.873829268292683,35.92585365853659,436.15169512195126,1.2901565184268293,99.39646341463418,767.4,0.016,12.51,7.832000000000001,0.0,5.178,24.17,0.0,0.0,0.0,769.9,2.7,354.1,92.5,0.0,15.81,63.77,863.0,2.590239,215.6
2018-04-25,765.2084745762712,2.2310932203389835,154.7586440677966,26.112627118644063,0.0,11.163322033898309,41.41194915254239,271.90357627118647,0.8052730947542374,61.305262711864415,762.7,0.504,11.08,11.08,0.0,-0.71,19.76,0.0,0.0,0.0,768.1,5.085,253.4,82.5,0.0,18.37,83.3,875.0,2.624207,214.4
2018-04-26,764.7420000000003,1.7478300000000004,132.24312,31.493969999999994,0.0,16.373410000000003,21.323299999999996,369.96622,1.0970480702299998,81.55391000000003,763.0,0.138,0.24,6.334,0.0,5.364,7.772,0.0,0.0,0.0,766.6,3.798,358.4,90.5,0.0,22.61,61.97,878.0,2.634292,214.0
2018-04-27,759.541176470588,1.8432352941176469,164.85030392156867,31.95843137254902,0.0,19.341666666666672,24.897843137254913,360.55125490196065,1.065732035147059,78.65990196078434,756.7,0.28300000000000003,0.161,8.64,0.0,4.083,11.85,0.0,0.0,0.0,763.2,4.21,352.2,92.4,0.0,26.06,65.34,859.0,2.577968,206.6
2018-04-28,755.3762886597937,3.2857319587628866,193.49906185567,24.995154639175254,0.0,16.558041237113404,32.42309278350516,345.35350515463927,1.0236642444536082,80.27305154639173,754.1,0.611,0.669,11.71,0.0,8.22,22.48,0.0,0.0,0.0,756.9,6.32,318.2,59.9,0.0,21.18,59.39,857.0,2.571603,211.6
2018-04-29,756.0588235294117,3.699752941176471,196.9658823529412,20.27635294117648,0.0,10.814364705882351,40.83000000000001,277.78178823529413,0.8156689431882355,63.688458823529416,755.2,1.861,157.7,10.92,0.0,6.781000000000001,31.42,0.0,0.0,0.0,756.9,14.31,245.8,38.39,0.0,13.2,62.45,944.0,2.832141,224.3
2018-04-30,756.6,3.612090909090909,188.79999999999998,17.491818181818186,0.0,6.3931818181818185,64.33545454545454,0.0,0.0,0.0,756.4,2.379,168.1,12.96,0.0,5.851,62.27,0.0,0.0,0.0,756.7,4.586,202.4,19.82,0.0,6.707000000000001,67.13,0.0,0.0,0.0
2018-05-01,757.3865671641792,3.009462686567163,211.50074626865674,25.37358208955224,0.0,7.6727313432835835,69.13253731343286,283.01502985074615,0.8453716878805969,63.006746268656705,756.7,1.126,25.12,10.17,0.0,3.717,55.59,0.0,0.0,0.040999999999999995,758.8,4.939,327.0,52.38,0.0,10.41,83.2,764.0,2.29192,177.8
2018-05-02,758.3858974358973,2.113717948717949,226.2538205128205,32.23128205128204,0.0,13.732551282051292,34.10807692307693,419.3905384615385,1.2568526864743588,95.74065384615385,757.5,0.785,1.507,15.87,0.0,7.063,23.38,0.0,0.0,0.0,759.7,3.266,359.9,58.98,0.0,16.82,53.29,1006.0,3.016724,236.2
2018-05-03,762.854166666667,1.7625972222222221,188.37213888888888,32.390416666666674,0.0,10.830111111111105,47.824166666666656,300.7671666666666,0.9022737132291664,64.57436805555554,759.8,0.285,1.358,11.47,0.0,0.5660000000000001,23.95,0.0,0.0,0.0,765.1,3.9160000000000004,359.0,92.0,0.0,18.86,88.2,908.0,2.723688,216.9
2018-05-04,766.0194444444442,2.224652777777777,168.91363888888884,26.06161111111112,0.0,13.916951388888886,44.636111111111134,294.133701388889,0.882405834986111,63.358993055555565,764.8,0.124,0.05,7.232,0.0,2.412,21.26,0.0,0.0,0.0,767.4,4.167,352.0,66.24,0.0,21.81,88.4,843.0,2.52998,202.9
2018-05-05,764.5672413793105,1.956396551724138,147.6654913793103,27.1855,0.0,16.308137931034484,44.59689655172414,239.92151724137926,0.719501611146552,53.71018103448276,763.2,0.086,5.754,7.457999999999999,0.0,4.465,18.99,0.0,0.0,0.0,765.8,4.747,347.3,58.54,0.0,24.01,84.6,855.0,2.565495,197.5
2018-05-06,760.835802469136,2.8764197530864206,215.31135802469132,26.851358024691358,0.0,23.963950617283945,21.872345679012348,405.10846913580235,1.2135403553209878,91.58776543209879,759.4,0.17300000000000001,28.02,12.5,0.0,17.2,15.94,0.0,0.0,0.0,763.0,5.335,351.2,80.4,0.0,27.38,32.35,954.0,2.862141,224.2
2018-05-07,762.4271604938268,3.7164814814814817,188.1494814814815,26.107283950617273,0.0,20.043950617283958,30.182098765432105,418.0425061728394,1.2337566193333331,95.6194197530864,761.5,0.841,2.738,14.69,0.0,13.11,19.69,0.0,0.0,0.0,763.4,6.145,359.5,91.8,0.0,23.73,48.82,917.0,2.751778,221.0
2018-05-08,763.7625000000002,1.5372638888888885,164.26178472222216,28.551951388888895,0.0,15.636638888888886,42.89194444444442,311.68235416666664,0.9350604779583329,68.04374305555558,761.6,0.015,3.908,5.742000000000001,0.0,5.992000000000001,22.79,0.0,0.0,0.0,765.2,3.36,354.0,83.0,0.0,23.92,76.18,881.0,2.6439310000000003,219.8
2018-05-09,760.0333333333342,2.8439722222222206,168.38911805555549,25.217222222222222,0.0,16.384243055555558,43.79715277777777,260.96482638888904,0.782900037423611,57.3317361111111,758.0,0.47700000000000004,2.105,12.2,0.0,6.615,16.63,0.0,0.0,0.0,761.6,6.356,359.9,91.5,0.0,24.27,72.75,904.0,2.712041,220.0
2018-05-10,757.9125000000003,2.775555555555554,182.97058333333334,26.331111111111117,0.005291666666666667,15.206111111111113,46.94388888888889,277.50149999999996,0.8324778288402777,62.64977777777777,755.0,0.223,3.345,13.82,0.0,8.46,22.39,0.0,0.0,-0.032,759.9,6.553999999999999,359.4,90.4,0.254,21.13,76.12,927.0,2.781831,223.7
2018-05-11,756.9395833333336,2.403243055555555,208.28124999999997,22.38243055555556,0.012347222222222223,8.372520833333326,76.96631944444447,95.34953472222223,0.286047474611111,22.920222222222222,756.1,0.617,160.6,11.35,0.0,5.692,61.4,0.0,0.0,0.003,758.3,4.879,345.5,72.54,0.254,10.72,90.7,473.4,1.420088,108.6
2018-05-12,758.0701388888884,2.4544305555555557,123.90652777777771,23.873125000000005,0.07937499999999999,8.40610416666667,80.06395833333336,142.01533333333333,0.426045417875,35.72341666666665,756.1,0.183,21.46,11.12,0.0,5.122999999999999,53.27,0.0,0.0,0.011000000000000001,761.5,6.346,347.7,56.97,2.54,15.11,95.5,926.0,2.779099,231.5
2018-05-13,761.6965277777779,1.3012291666666667,140.66401388888895,31.045833333333334,0.0035277777777777777,10.879465277777781,62.68798611111114,249.3233333333334,0.7479808595743055,54.57486805555555,760.7,0.069,7.308,8.69,0.0,3.182,34.28,0.0,0.0,-0.003,762.8,3.259,353.0,93.5,0.254,17.95,93.7,957.0,2.869928,234.3
2018-05-14,762.2826388888884,1.677722222222222,98.97890972222226,30.803263888888903,0.0,13.343187499999997,52.71875000000003,326.329138888889,0.9790282960902774,74.12513194444443,761.1,0.26899999999999996,0.08199999999999999,11.64,0.0,3.298,17.21,0.0,0.0,-0.001,763.2,3.332,359.1,86.0,0.0,22.01,90.5,903.0,2.708634,235.4
2018-05-15,762.4381944444444,1.6706805555555555,128.42708333333337,30.827152777777776,0.0,13.533305555555552,55.549652777777766,253.1670972222222,0.7594868784375001,59.323430555555575,761.1,0.053,8.67,11.12,0.0,4.33,25.79,0.0,0.0,0.0,763.2,7.374,346.1,92.3,0.0,22.7,85.3,945.0,2.834865,236.5
2018-05-16,761.1208333333332,1.9226597222222221,150.11727083333332,29.73152777777777,0.0017638888888888888,13.832541666666664,59.92152777777777,271.00903472222205,0.8130083325763888,63.248374999999996,759.6,0.332,2.41,12.21,0.0,6.007000000000001,32.63,0.0,0.0,0.0,762.3,7.263999999999999,346.6,87.5,0.254,21.89,91.3,912.0,2.734557,233.8
2018-05-17,759.2979166666663,1.948965277777777,161.28052777777782,31.665902777777774,0.0,13.391756944444449,59.358402777777755,283.6503472222222,0.8509452028333334,65.01603472222219,757.6,0.081,5.546,12.39,0.0,5.291,23.96,0.0,0.0,0.0,760.5,6.439,357.7,90.7,0.0,22.08,91.0,913.0,2.740469,232.0
2018-05-18,759.9555555555548,1.8435555555555563,140.23504861111104,32.05569444444445,0.0017638888888888888,13.705097222222225,59.22062499999998,307.69802083333315,0.9230906711458337,67.67281250000002,758.7,0.212,1.13,13.81,0.0,6.882000000000001,29.15,0.0,0.0,0.0,761.7,5.291,357.3,78.1,0.254,21.3,84.2,1043.0,3.127802,253.5
2018-05-19,761.6145833333335,1.9143263888888886,118.89715277777776,26.94013888888889,0.0,13.14595138888889,65.30694444444441,257.20634027777766,0.7716504353055555,61.61435416666669,760.6,0.252,15.07,9.39,0.0,6.787000000000001,33.58,0.0,0.0,0.0,762.4,4.183,350.5,81.4,0.0,20.64,88.2,985.0,2.955807,245.1
2018-05-20,760.6826388888891,1.7721944444444448,114.19881944444442,32.58152777777777,0.0035277777777777777,15.295909722222213,58.98173611111109,286.0576597222224,0.858144687048611,64.60740277777776,758.2,0.6409999999999999,13.39,13.62,0.0,6.629,24.39,0.0,0.0,-0.001,762.1,5.189,356.4,100.0,0.254,24.84,88.1,958.0,2.874664,237.1
2018-05-21,759.9340277777776,1.556895833333333,141.55947916666673,33.36881944444444,0.0017638888888888888,16.42840277777779,58.135694444444425,305.7607291666666,0.9172350600208335,66.88190277777782,758.8,0.34299999999999997,1.723,11.02,0.0,8.14,27.21,0.0,0.0,0.0,760.8,3.424,351.2,84.0,0.254,23.66,93.4,956.0,2.8675349999999997,223.8
2018-05-22,759.8895833333336,2.0298333333333325,120.76934722222217,29.569791666666667,0.0,15.437090277777779,58.06131944444443,241.46625000000014,0.7243986971944444,52.20409722222224,758.4,0.187,5.886,8.94,0.0,7.904,24.28,0.0,0.0,-0.001,761.0,6.082000000000001,359.1,74.18,0.0,25.27,86.9,944.0,2.8317639999999997,222.4
2018-05-23,760.2541666666666,2.0371388888888897,141.6536111111111,24.222986111111116,0.21343055555555554,11.98923611111111,82.41111111111111,67.8560763888889,0.20357214927777778,17.930034722222224,759.4,0.38299999999999995,10.05,11.37,0.0,10.14,63.31,0.0,0.0,-0.057,761.6,3.655,323.3,71.21,1.778,14.93,90.6,299.0,0.8968671999999999,82.6
2018-05-24,762.7263888888891,1.7285902777777782,154.8057847222223,26.887340277777785,0.0,15.360097222222228,69.58722222222225,237.11143055555556,0.7113076896944445,54.28728472222224,761.2,0.08199999999999999,2.057,3.927,0.0,7.436,38.71,0.0,0.0,-0.004,763.8,4.696000000000001,356.8,81.5,0.0,23.2,96.8,904.0,2.711234,222.9
2018-05-25,760.6590277777781,1.3830069444444444,97.19481250000003,28.959375000000005,0.0,18.948347222222214,56.15645833333331,326.48854861111107,0.9794568371597221,72.83947222222221,757.5,0.034,3.4760000000000004,7.91,0.0,7.678,20.34,0.0,0.0,-0.004,763.1,2.7430000000000003,358.0,76.45,0.0,28.65,94.6,894.0,2.680659,230.5
2018-05-26,758.1756944444443,2.8150069444444425,218.26281250000002,30.12673611111111,0.0,18.580902777777784,46.06770833333331,329.89490277777776,0.9897067706874998,73.80286111111113,756.8,0.585,1.235,8.7,0.0,12.39,21.63,0.0,0.0,0.0,760.1,7.645,356.4,92.1,0.0,24.94,74.88,904.0,2.7124580000000003,229.3
2018-05-27,760.5999999999999,2.6931666666666665,89.37953472222222,25.19513888888889,0.0035277777777777777,14.783958333333333,63.340347222222235,105.03849305555553,0.3151095669513888,23.10506944444444,759.4,0.275,4.019,13.94,0.0,10.68,21.23,0.0,0.0,0.0,762.5,9.75,357.1,53.88,0.254,21.91,82.0,895.0,2.684088,195.2
2018-05-28,761.6340277777772,2.213541666666667,165.40942361111112,29.07076388888889,0.11112500000000002,14.954374999999995,65.88111111111112,265.2656319444444,0.7957966060833334,61.24432638888888,759.9,0.35600000000000004,1.0070000000000001,11.64,0.0,8.8,36.87,0.0,0.0,-0.048,762.6,6.483,311.5,82.3,2.286,23.06,90.5,919.0,2.756904,220.1
2018-05-29,760.4666666666667,1.9566111111111115,163.39247916666665,24.365881944444453,0.0,16.235486111111115,66.07111111111112,273.2023263888888,0.8195925458819444,64.55377083333336,758.8,0.004,1.367,3.347,0.0,10.16,38.39,0.0,0.0,-0.006,761.5,3.992,358.1,57.87,0.0,23.01,94.0,963.0,2.889529,238.9
2018-05-30,758.3486111111107,2.348569444444444,165.60505555555557,28.00173611111111,0.010583333333333333,14.864881944444441,69.29680555555557,214.19512500000005,0.6425863023958334,46.366479166666664,756.7,0.24,1.2229999999999999,11.55,0.0,7.34,41.68,0.0,0.0,0.0,760.0,7.126,350.4,66.37,0.762,22.77,91.3,968.0,2.904347,239.5
2018-05-31,756.7472222222223,1.931729166666667,154.09817361111106,27.662736111111126,0.04233333333333332,14.447430555555558,72.08048611111107,179.8093333333333,0.5394200031319444,41.15247222222222,753.4,0.132,0.47600000000000003,5.664,0.0,10.0,41.65,0.0,0.0,0.0,758.5,7.492000000000001,359.7,87.4,1.524,20.66,90.8,856.0,2.566551,199.4
2018-06-01,762.121527777778,3.8083611111111093,206.00871527777784,23.280208333333334,0.02998611111111111,10.735506944444444,69.34625,154.00052083333338,0.4620022723402777,37.41674305555554,757.6,0.831,3.005,11.61,0.0,7.2989999999999995,38.64,0.0,0.0,0.0,767.4,7.622000000000001,354.7,65.82,1.524,15.39,90.6,1005.0,3.015784,390.7
2018-06-02,768.2138888888888,1.2374236111111114,148.72852777777777,32.37584027777777,0.0,13.575986111111114,48.59243055555555,342.99806944444447,1.029002441326388,76.17218750000004,766.6,0.141,3.28,7.631,0.0,2.426,19.61,0.0,0.0,0.0,769.8,2.569,343.8,79.5,0.0,21.76,87.9,917.0,2.750555,233.7
2018-06-03,763.972916666667,1.6809097222222222,171.3557638888889,27.196180555555546,0.0,16.74609722222222,50.99208333333333,344.26289583333335,1.0328486667638892,76.24989583333331,761.3,0.345,8.46,11.58,0.0,4.94,16.75,0.0,0.0,-0.001,766.6,3.438,353.1,79.06,0.0,26.18,94.6,924.0,2.771697,233.7
2018-06-04,760.1312499999998,2.3587847222222216,138.21605555555553,23.090486111111115,0.0,20.05708333333334,47.51118055555557,329.0683888888888,0.9871910011666665,73.44533333333335,758.2,0.502,1.5230000000000001,11.79,0.0,8.52,21.68,0.0,0.0,0.0,761.5,5.779,350.3,58.53,0.0,28.82,87.0,946.0,2.8391740000000003,235.3
2018-06-05,759.2999999999997,3.484118055555557,186.4147916666667,24.37770833333333,0.0,19.153958333333325,48.40416666666667,309.64835416666654,0.928958244159722,70.34702083333327,757.5,0.263,8.3,11.7,0.0,13.92,28.09,0.0,0.0,-0.001,760.6,6.232,350.5,78.79,0.0,25.25,77.0,908.0,2.724094,229.6
2018-06-06,759.2138888888887,1.7775069444444445,133.15652777777777,28.27201388888888,0.0,19.28644444444445,44.73833333333333,314.08542361111114,0.9422502234444443,68.0819097222222,757.2,0.455,14.39,8.88,0.0,7.256,20.45,0.0,0.0,0.0,760.8,3.9760000000000004,359.1,88.7,0.0,29.42,80.7,1012.0,3.0360549999999997,235.0
2018-06-07,759.2020833333331,1.9242430555555547,168.4618125,34.30215277777778,0.0,20.484791666666663,45.91770833333334,317.4322986111113,0.952297099701389,71.49864583333334,757.6,0.436,3.2510000000000003,12.76,0.0,12.61,21.84,0.0,0.0,0.0,761.5,4.856,343.4,81.8,0.0,29.15,74.97,901.0,2.7023490000000003,225.3
2018-06-08,762.2611111111105,1.8146180555555549,152.59691666666663,29.83874999999999,0.0,19.615763888888875,47.483888888888885,333.5401111111112,1.0006059791527777,74.04259027777776,761.0,0.295,1.9869999999999999,11.5,0.0,10.8,20.84,0.0,0.0,0.0,763.7,3.92,354.5,94.7,0.0,27.14,77.8,899.0,2.696894,225.9
2018-06-09,757.0527777777781,2.4233194444444437,177.00473611111104,26.72541666666667,0.0,20.87805555555556,42.67069444444442,333.96802777777776,1.0018874181944446,73.7142847222222,751.8,0.299,4.51,11.81,0.0,9.81,17.45,0.0,0.0,0.0,761.0,7.178999999999999,355.3,66.23,0.0,29.82,77.37,907.0,2.722115,227.9
2018-06-10,759.7451388888884,6.280145833333334,197.56875000000002,18.762847222222224,0.0,10.949798611111115,44.58680555555557,307.3069305555557,0.9219412451250002,70.44240972222218,754.0,3.195,159.5,12.41,0.0,6.558,19.23,0.0,0.0,0.0,761.5,8.51,217.2,29.09,0.0,14.44,69.58,997.0,2.992061,249.2
2018-06-11,761.3916666666669,4.036055555555556,192.1093749999999,23.57347222222222,0.0,13.02877777777778,36.78854166666665,279.85236805555564,0.8395666815902777,63.1073611111111,760.6,0.31,26.64,9.97,0.0,7.777,23.18,0.0,0.0,0.0,764.0,8.3,287.2,41.15,0.0,18.69,51.36,924.0,2.773157,230.8
2018-06-12,764.5409722222222,1.7631527777777778,146.0566666666667,25.638958333333324,0.0,13.146180555555555,41.86993055555557,352.13180555555556,1.0564380240763884,77.9901597222222,762.5,0.22899999999999998,5.28,9.97,0.0,1.31,9.64,0.0,0.0,-0.001,766.1,3.385,343.0,60.28,0.0,22.48,86.6,932.0,2.7967720000000003,236.7
2018-06-13,759.7131944444444,2.4349166666666675,136.26661805555557,24.70465277777778,0.0,18.50077777777777,42.93111111111112,344.8680694444445,1.0346032570625006,77.1786736111111,755.8,0.6609999999999999,4.493,11.77,0.0,5.001,15.35,0.0,0.0,-0.001,762.4,5.447,353.2,65.8,0.0,30.02,78.92,920.0,2.759952,234.7
2018-06-14,757.0111111111112,4.522131944444446,190.58208333333332,21.557083333333324,0.0,18.86458333333333,40.75868055555555,255.05824999999993,0.7651857574861112,55.98379166666669,755.3,0.188,40.16,13.46,0.0,14.31,25.57,0.0,0.0,0.0,758.3,7.515,356.7,61.79,0.0,22.47,64.45,1116.0,3.3474190000000004,259.1
2018-06-15,757.7569444444442,2.84603472222222,145.71156249999996,23.40152777777778,0.03704166666666667,13.546458333333334,56.865416666666675,97.14198611111114,0.29142584902083324,20.95657638888889,755.9,0.645,0.35,12.74,0.0,8.46,32.03,0.0,0.0,0.0,759.7,6.446000000000001,336.1,76.76,1.524,17.44,85.8,470.5,1.411471,99.9
2018-06-16,756.9819444444443,2.9295416666666694,160.49340277777776,23.314930555555552,0.0934861111111111,14.976944444444452,59.18784722222223,316.86250694444436,0.9505786932916672,73.49730555555554,755.9,0.415,45.84,12.01,0.0,9.79,21.87,0.0,0.0,0.0,757.7,5.188,232.3,60.15,1.016,21.81,89.2,954.0,2.860834,243.4
2018-06-17,757.3513888888889,3.1524791666666667,80.68493055555554,21.519027777777783,0.11641666666666667,13.86451388888889,77.91944444444444,135.37418749999998,0.40612019989583326,30.79577083333333,756.5,0.775,19.02,13.68,0.0,10.59,60.19,0.0,0.0,-0.005,759.3,4.902,355.9,67.85,4.3180000000000005,19.08,90.9,806.0,2.4179459999999997,198.9
2018-06-18,761.4687499999999,1.9477638888888882,162.66190277777787,26.93416666666667,0.13229166666666664,12.49645833333333,78.25284722222221,133.98818055555557,0.4019641779652776,30.979770833333355,759.5,0.20199999999999999,0.07400000000000001,10.58,0.0,9.88,46.04,0.0,0.0,0.0,763.4,4.827,356.0,88.6,5.08,17.76,95.3,873.0,2.618713,213.5
2018-06-19,764.0895833333332,1.6465902777777788,160.98568749999993,26.799236111111114,0.01411111111111111,13.215277777777777,74.98798611111116,217.54979861111104,0.6526611942916665,51.56515277777778,763.0,0.12,1.548,9.85,0.0,8.16,44.9,0.0,0.0,0.0,765.8,4.454,359.4,64.5,0.508,20.46,91.3,1022.0,3.065011,243.7
2018-06-20,765.0847222222218,1.528763888888889,144.1442777777778,29.950833333333335,0.0,16.85541666666667,64.6957638888889,337.0674930555557,1.011194821847222,79.15968749999999,763.7,0.321,3.946,8.88,0.0,8.98,36.26,0.0,0.0,-0.06,766.0,4.492,359.9,86.7,0.0,24.07,98.0,944.0,2.8318630000000002,245.5
2018-06-21,762.2874999999999,2.5759930555555566,116.33014583333323,27.47222222222221,0.0035277777777777777,17.341388888888886,62.726944444444435,305.09965277777764,0.9153066724027775,69.85947222222221,761.0,0.368,5.702000000000001,14.01,0.0,9.88,35.87,0.0,0.0,0.0,763.8,6.874,358.0,79.36,0.508,25.01,89.5,914.0,2.740993,237.4
2018-06-22,762.0979166666666,2.5569027777777773,183.6092708333333,24.83256944444445,0.0,18.47,54.72888888888886,307.16966666666667,0.9214883785486108,69.445625,759.3,0.08900000000000001,2.465,10.25,0.0,12.05,31.82,0.0,0.0,-0.001,764.1,5.9239999999999995,262.8,73.01,0.0,24.45,82.7,986.0,2.957494,243.6
